Wall time,Step,Value
1610303469.37361,1,1.8253425359725952
1610303530.3399498,2,1.5265196561813354
1610303591.1562245,3,1.2043166160583496
1610303651.6562297,4,1.0088839530944824
1610303712.3654861,5,0.714901328086853
1610303771.7461405,6,0.7034980058670044
1610303832.116373,7,0.7916298508644104
1610303892.3581681,8,0.4648653268814087
1610303954.3476868,9,0.41893190145492554
1610304013.3392727,10,0.3270895779132843
1610304073.8579636,11,0.38969188928604126
1610304134.6521814,12,0.2075337916612625
1610304193.6163557,13,0.20760610699653625
1610304254.1133783,14,0.22034616768360138
1610304314.8580937,15,0.19860535860061646
1610304373.6868935,16,0.1804841011762619
1610304432.4962597,17,0.1552535444498062
1610304492.1256614,18,0.14366693794727325
1610304551.8229082,19,0.12720124423503876
1610304611.126445,20,0.13589631021022797
1610304670.9138896,21,0.13413383066654205
1610304730.0784025,22,0.12591440975666046
1610304789.101088,23,0.11944522708654404
1610304848.3235552,24,0.08413302898406982
1610304909.0892859,25,0.09695708751678467
